Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
WormBase	WBGene00004739	H20J18.1b	coding	CAD44137	BX284606
WormBase	WBGene00004739	H20J18.1a	coding	CAA18898	BX284606
WormBase	WBGene00004740	T10H9.2	coding	CCD71218	BX284605
WormBase	WBGene00004742	F49E11.9	coding	CAA94348	BX284604
WormBase	WBGene00004743	M01D7.2b	coding	CDO41143	BX284601
WormBase	WBGene00004743	M01D7.2a	coding	CCD67951	BX284601
WormBase	WBGene00004743	M01D7.2c	coding	CDO41144	BX284601
WormBase	WBGene00004744	D2013.8a	coding	CAA87777	BX284602
WormBase	WBGene00004744	D2013.8b	coding	CAI46561	BX284602
WormBase	WBGene00004745	F52E10.1	coding	CAA91056	BX284606
WormBase	WBGene00004746	C35C5.1	coding	CAB01693	BX284606
WormBase	WBGene00004747	C25D7.3	coding	CAB02774	BX284605
WormBase	WBGene00004748	Y44A6D.4	coding	CAA19518	BX284605
WormBase	WBGene00004749	F57C7.3a	coding	CAA93474	BX284606
WormBase	WBGene00004749	F57C7.3b	coding	CAD44142	BX284606
WormBase	WBGene00004750	F19B10.9	coding	CCD69699	BX284602
WormBase	WBGene00004751	K10G6.3r	coding	CTQ86511	BX284602
WormBase	WBGene00004751	K10G6.3l	coding	CTQ86505	BX284602
WormBase	WBGene00004751	K10G6.3f	coding	CTQ86419	BX284602
WormBase	WBGene00004751	K10G6.3e	coding	CDG24092	BX284602
WormBase	WBGene00004751	K10G6.3d	coding	CDG24091	BX284602
WormBase	WBGene00004751	K10G6.3g	coding	CTQ86420	BX284602
WormBase	WBGene00004751	K10G6.3n	coding	CTQ86507	BX284602
WormBase	WBGene00004751	K10G6.3m	coding	CTQ86506	BX284602
WormBase	WBGene00004751	K10G6.3p	coding	CTQ86509	BX284602
WormBase	WBGene00004751	K10G6.3o	coding	CTQ86508	BX284602
WormBase	WBGene00004751	K10G6.3i	coding	CTQ86422	BX284602
WormBase	WBGene00004751	K10G6.3a	coding	CDG24088	BX284602
WormBase	WBGene00004751	K10G6.3q	coding	CTQ86510	BX284602
WormBase	WBGene00004751	K10G6.3j	coding	CTQ86503	BX284602
WormBase	WBGene00004751	K10G6.3c	coding	CDG24090	BX284602
WormBase	WBGene00004751	K10G6.3h	coding	CTQ86421	BX284602
WormBase	WBGene00004751	K10G6.3s	coding	CTQ86512	BX284602
WormBase	WBGene00004751	K10G6.3b	coding	CDG24089	BX284602
WormBase	WBGene00004751	K10G6.3k	coding	CTQ86504	BX284602
WormBase	WBGene00004752	T23G7.4	coding	CAA92702	BX284602
WormBase	WBGene00004753	Y106G6H.7	coding	CAA21575	BX284601
WormBase	WBGene00004754	Y113G7A.3	coding	CAB60476	BX284605
WormBase	WBGene00004755	F12F6.6	coding	CAA97788	BX284604
WormBase	WBGene00004756	ZC518.2	coding	CAA92988	BX284604
WormBase	WBGene00004758	R03G5.2	coding	CCD68028	BX284606
WormBase	WBGene00004759	F45D3.5	coding	CAB01505	BX284605
WormBase	WBGene00004760	F10F2.1	coding	CCO25913	BX284603
WormBase	WBGene00004762	F35G12.3a	coding	CAA86326	BX284603
WormBase	WBGene00004762	F35G12.3b	coding	CAA86332	BX284603
WormBase	WBGene00004764	K04G11.2	coding	CAB01759	BX284606
WormBase	WBGene00004765	C32A3.1a	coding	CAC42265	BX284603
WormBase	WBGene00004765	C32A3.1b	coding	CAA88284	BX284603
WormBase	WBGene00004766	W02D7.7	coding	CCD69837	BX284605
WormBase	WBGene00004767	F55B12.3b	coding	CAC42307	BX284605
WormBase	WBGene00004767	F55B12.3c	sequence	BX284605	
WormBase	WBGene00004767	F55B12.3a	coding	CAB02129	BX284605
WormBase	WBGene00004768	F55A11.3	coding	CAA96657	BX284605
WormBase	WBGene00004769	F35H12.3	coding	CCD70617	BX284606
WormBase	WBGene00004771	C32E12.5	coding	CCD61581	BX284601
WormBase	WBGene00004773	F15C11.1	coding	CAA95798	BX284601
WormBase	WBGene00004774	C14F5.5	coding	CCD63850	BX284606
WormBase	WBGene00004775	Y47G6A.12	coding	CCD72557	BX284601
WormBase	WBGene00004776	F59C12.2b	coding	CCD63420	BX284606
WormBase	WBGene00004776	F59C12.2a	coding	CCD63419	BX284606
WormBase	WBGene00004777	C02D4.2e	coding	CAF31467	BX284606
WormBase	WBGene00004777	C02D4.2g	coding	CCF23384	BX284606
WormBase	WBGene00004777	C02D4.2c	coding	CAF31465	BX284606
WormBase	WBGene00004777	C02D4.2f	coding	CAF31468	BX284606
WormBase	WBGene00004777	C02D4.2b	coding	CAF31464	BX284606
WormBase	WBGene00004777	C02D4.2a	coding	CAB02718	BX284606
WormBase	WBGene00004777	C02D4.2d	coding	CAF31466	BX284606
WormBase	WBGene00004778	K02F2.6	coding	CCD68630	BX284601
WormBase	WBGene00004779	Y22D7AR.13	coding	CCD73768	BX284603
WormBase	WBGene00004780	C09B7.1c	coding	CCD83458	BX284606
WormBase	WBGene00004780	C09B7.1a	coding	CCD83456	BX284606
WormBase	WBGene00004780	C09B7.1b	coding	CCD83457	BX284606
WormBase	WBGene00004781	T26A5.7a	coding	CCD63213	BX284603
WormBase	WBGene00004781	T26A5.7b	coding	CCD63214	BX284603
WormBase	WBGene00004782	C26E6.9c	coding	CCD65736	BX284603
WormBase	WBGene00004782	C26E6.9a	coding	CCD65734	BX284603
WormBase	WBGene00004782	C26E6.9b	coding	CCD65735	BX284603
WormBase	WBGene00004783	Y73B6BL.5c	coding	CCD74154	BX284604
WormBase	WBGene00004783	Y73B6BL.5d	coding	CCD74193	BX284604
WormBase	WBGene00004783	Y73B6BL.5a	coding	CCD74152	BX284604
WormBase	WBGene00004783	Y73B6BL.5e	coding	CDK13502	BX284604
WormBase	WBGene00004783	Y73B6BL.5b	coding	CCD74153	BX284604
WormBase	WBGene00004786	F44A6.2	coding	CAA90722	BX284606
WormBase	WBGene00004787	H06I04.2b	coding	CTQ86576	BX284603
WormBase	WBGene00004787	H06I04.2a	coding	CCD72250	BX284603
WormBase	WBGene00004788	C54H2.5	coding	CCD67143	BX284606
WormBase	WBGene00004789	W10G6.2b	coding	CAJ55247	BX284606
WormBase	WBGene00004789	W10G6.2a	coding	CAJ55246	BX284606
WormBase	WBGene00004790	F07H5.2	coding	CAA92663	BX284602
WormBase	WBGene00004793	R186.5	coding	CAB01442	BX284605
WormBase	WBGene00004795	C04F5.1	coding	CCD63011	BX284605
WormBase	WBGene00004796	ZK520.2	coding	CAB07300	BX284603
WormBase	WBGene00004798	F43D9.4	coding	CAA84703	BX284603
WormBase	WBGene00004800	R11A8.4a	coding	CAA94364	BX284604
WormBase	WBGene00004800	R11A8.4b	coding	CBK19468	BX284604
WormBase	WBGene00004801	F46G10.7a	coding	CAA90546	BX284606
WormBase	WBGene00004801	F46G10.7c	coding	CBI63218	BX284606
WormBase	WBGene00004801	F46G10.7b	coding	CAE46663	BX284606
WormBase	WBGene00004802	F46G10.3	coding	CAA90547	BX284606
WormBase	WBGene00004803	C06A5.11	coding	CCD61225	BX284601
WormBase	WBGene00004804	T19E7.2b	coding	CCD62213	BX284604
WormBase	WBGene00004804	T19E7.2a	coding	CCD62212	BX284604
WormBase	WBGene00004804	T19E7.2c	coding	CCD62214	BX284604
WormBase	WBGene00004804	T19E7.2d	coding	CDK13323	BX284604
WormBase	WBGene00004806	T27F2.1	coding	CAA98552	BX284605
WormBase	WBGene00004807	F46A9.5	coding	CAB03110	BX284601
WormBase	WBGene00004808	F46A9.4	coding	CAB03108	BX284601
WormBase	WBGene00004809	F44G3.6	coding	CAB05516	BX284605
WormBase	WBGene00004810	Y60A3A.18	coding	CAB60402	BX284605
WormBase	WBGene00004811	F47H4.10	coding	CAB07209	BX284605
WormBase	WBGene00004812	Y37H2C.2	coding	CAB63347	BX284605
WormBase	WBGene00004813	Y47D7A.1	coding	CCD69372	BX284605
WormBase	WBGene00004814	C52D10.9	coding	CAM36327	BX284604
WormBase	WBGene00004815	C52D10.7	coding	CAM36325	BX284604
WormBase	WBGene00004816	Y105C5B.13	coding	CAB54358	BX284604
WormBase	WBGene00004817	F13A7.9	sequence	BX284605	
WormBase	WBGene00004818	C52D10.6	coding	CAM36324	BX284604
WormBase	WBGene00004819	C52D10.8	coding	CAM36326	BX284604
WormBase	WBGene00004820	Y47D7A.8	coding	CCD69378	BX284605
WormBase	WBGene00004821	F54D10.1	coding	CCD64807	BX284602
WormBase	WBGene00004822	C42D4.6	coding	CCD66618	BX284604
WormBase	WBGene00004823	C06A8.4	coding	CCD61462	BX284602
WormBase	WBGene00004824	F56B3.4a	coding	CCD71951	BX284604
WormBase	WBGene00004824	F56B3.4b	coding	CCD71950	BX284604
WormBase	WBGene00004824	F56B3.4c	coding	CDH93443	BX284604
WormBase	WBGene00004825	R12H7.3	coding	CAA90635	BX284606
WormBase	WBGene00004826	R12H7.5	coding	CAA90636	BX284606
WormBase	WBGene00004827	K08H2.1	coding	CAA94149	BX284606
WormBase	WBGene00004829	M02A10.3c	coding	CCD62723	BX284606
WormBase	WBGene00004829	M02A10.3b	coding	CCD62722	BX284606
WormBase	WBGene00004829	M02A10.3a	coding	CCD62721	BX284606
WormBase	WBGene00004830	Y51A2D.19e	coding	CCG28227	BX284605
WormBase	WBGene00004830	Y51A2D.19f	coding	CCG28232	BX284605
WormBase	WBGene00004830	Y51A2D.19b	coding	CAD27617	BX284605
WormBase	WBGene00004830	Y51A2D.19d	coding	CCG28224	BX284605
WormBase	WBGene00004830	Y51A2D.19c	coding	CAD27618	BX284605
WormBase	WBGene00004830	Y51A2D.19i	coding	CCG28229	BX284605
WormBase	WBGene00004830	Y51A2D.19a	coding	CAB54459	BX284605
WormBase	WBGene00004830	Y51A2D.19l	coding	CCG28228	BX284605
WormBase	WBGene00004830	Y51A2D.19g	coding	CCG28231	BX284605
WormBase	WBGene00004830	Y51A2D.19h	coding	CCG28226	BX284605
WormBase	WBGene00004830	Y51A2D.19k	coding	CCG28225	BX284605
WormBase	WBGene00004830	Y51A2D.19j	coding	CCG28230	BX284605
WormBase	WBGene00004830	Y51A2D.19m	coding	CCG28223	BX284605
WormBase	WBGene00004831	F08B12.3b	coding	CAA92116	BX284606
WormBase	WBGene00004831	F08B12.3c	coding	CAI79159	BX284606
WormBase	WBGene00004831	F08B12.3e	coding	CCG28122	BX284606
WormBase	WBGene00004831	F08B12.3h	coding	CCG28123	BX284606
WormBase	WBGene00004831	F08B12.3a	coding	CAA92115	BX284606
WormBase	WBGene00004831	F08B12.3d	coding	CAQ48392	BX284606
WormBase	WBGene00004831	F08B12.3f	coding	CCG28119	BX284606
WormBase	WBGene00004831	F08B12.3g	coding	CCG28120	BX284606
WormBase	WBGene00004833	ZK1248.18	sequence	BX284602	
WormBase	WBGene00004834	C17C3.16	sequence	BX284602	
WormBase	WBGene00004835	C17C3.17	sequence	BX284602	
WormBase	WBGene00004836	R12E2.16	sequence	BX284601	
WormBase	WBGene00004837	B0280.14	sequence	BX284603	
WormBase	WBGene00004838	W06D4.7	sequence	BX284601	
WormBase	WBGene00004839	W06D4.8	sequence	BX284601	
WormBase	WBGene00004840	Y75B8A.38	sequence	BX284603	
WormBase	WBGene00004841	M01E5.7	sequence	BX284601	
WormBase	WBGene00004842	F23B2.14	sequence	BX284604	
WormBase	WBGene00004843	F23B2.15	sequence	BX284604	
WormBase	WBGene00004844	F36H12.19	sequence	BX284604	
WormBase	WBGene00004845	R13H9.7	sequence	BX284604	
WormBase	WBGene00004846	W09D6.7	sequence	BX284603	
WormBase	WBGene00004847	W09D6.8	sequence	BX284603	
WormBase	WBGene00004848	B0280.15	sequence	BX284603	
WormBase	WBGene00004849	ZK354.12	sequence	BX284604	
WormBase	WBGene00004850	B0280.16	sequence	BX284603	
WormBase	WBGene00004851	F36H12.20	sequence	BX284604	
WormBase	WBGene00004854	F40E10.4	coding	CAA93668	BX284606
WormBase	WBGene00004855	R31.1d	coding	CCD31113	BX284605
WormBase	WBGene00004855	R31.1c	coding	CCA65606	BX284605
WormBase	WBGene00004855	R31.1a	coding	CAB00130	BX284605
WormBase	WBGene00004855	R31.1b	coding	CAR64676	BX284605
WormBase	WBGene00004856	ZK370.2	coding	CCD61720	BX284603
WormBase	WBGene00004857	R13F6.9	coding	CCD70180	BX284603
WormBase	WBGene00004858	R12B2.1a	coding	CCD73313	BX284603
WormBase	WBGene00004858	R12B2.1b	coding	CCD73314	BX284603
WormBase	WBGene00004859	W06B3.2d	coding	CAJ21562	BX284606
WormBase	WBGene00004859	W06B3.2b	coding	CAD44158	BX284606
WormBase	WBGene00004859	W06B3.2a	coding	CAA18361	BX284606
WormBase	WBGene00004859	W06B3.2c	coding	CAJ55250	BX284606
WormBase	WBGene00004860	C32D5.2	coding	CCD66028	BX284602
WormBase	WBGene00004862	T05A10.1a	coding	CAA92133	BX284606
WormBase	WBGene00004862	T05A10.1c	coding	CAF31487	BX284606
WormBase	WBGene00004862	T05A10.1h	coding	CAF31486	BX284606
WormBase	WBGene00004862	T05A10.1b	coding	CAD44152	BX284606
WormBase	WBGene00004862	T05A10.1j	coding	CAF31488	BX284606
WormBase	WBGene00004862	T05A10.1d	coding	CAF31491	BX284606
WormBase	WBGene00004862	T05A10.1e	coding	CAF31492	BX284606
WormBase	WBGene00004862	T05A10.1l	coding	CAR64678	BX284606
WormBase	WBGene00004862	T05A10.1i	coding	CAF31489	BX284606
WormBase	WBGene00004862	T05A10.1f	coding	CAF31493	BX284606
WormBase	WBGene00004862	T05A10.1k	coding	CAJ58502	BX284606
WormBase	WBGene00004862	T05A10.1m	coding	CAR64679	BX284606
WormBase	WBGene00004862	T05A10.1g	coding	CAF31490	BX284606
WormBase	WBGene00004873	Y47D3A.26b	coding	CAQ48406	BX284603
WormBase	WBGene00004873	Y47D3A.26c	coding	CCH63820	BX284603
WormBase	WBGene00004873	Y47D3A.26a	coding	CAB57898	BX284603
WormBase	WBGene00004874	F35G12.8	coding	CAA86336	BX284603
WormBase	WBGene00004875	F47G4.7a	coding	CAB16315	BX284601
WormBase	WBGene00004875	F47G4.7b	sequence	BX284601	
WormBase	WBGene00004876	K11G12.4a	coding	CCD70800	BX284606
WormBase	WBGene00004876	K11G12.4b	sequence	BX284606	
WormBase	WBGene00004877	K11G12.3	coding	CCD70795	BX284606
WormBase	WBGene00004878	Y69A2AR.4	coding	CCD74141	BX284604
WormBase	WBGene00004879	C48B6.6b	coding	CCD67584	BX284601
WormBase	WBGene00004879	C48B6.6a	coding	CCD67583	BX284601
WormBase	WBGene00004880	Y48G8AL.6	coding	CCD73461	BX284601
WormBase	WBGene00004881	Y73B6BL.18b	coding	CCD74194	BX284604
WormBase	WBGene00004881	Y73B6BL.18a	coding	CCD74166	BX284604
WormBase	WBGene00004882	F46B6.3b	coding	CAD18872	BX284605
WormBase	WBGene00004882	F46B6.3a	coding	CAA94820	BX284605
WormBase	WBGene00004883	W02D3.8	coding	CCD68991	BX284601
WormBase	WBGene00004884	Y54F10AL.2a	coding	CCD68644	BX284603
WormBase	WBGene00004884	Y54F10AL.2b	coding	CCD68645	BX284603
WormBase	WBGene00004884	Y54F10AL.2c	coding	CCD68646	BX284603
WormBase	WBGene00004885	Y73B6A.4	coding	CCD62342	BX284604
WormBase	WBGene00004886	Y39A3CR.1b	coding	CCD62164	BX284603
WormBase	WBGene00004886	Y39A3CR.1a	coding	CCD62163	BX284603
WormBase	WBGene00004887	C41G7.1a	coding	CAB02838	BX284601
WormBase	WBGene00004887	C41G7.1b	coding	CAC42273	BX284601
WormBase	WBGene00004888	K12C11.2	coding	CCD72942	BX284601
WormBase	WBGene00004889	Y54E5B.1a	coding	CAA21714	BX284601
WormBase	WBGene00004889	Y54E5B.1b	coding	CAC70145	BX284601
WormBase	WBGene00004890	D1037.2	coding	CCD68349	BX284601
WormBase	WBGene00004891	Y71D11A.2	coding	CCD72050	BX284603
WormBase	WBGene00004892	H21P03.3a	coding	CAB09114	BX284604
WormBase	WBGene00004892	H21P03.3c	coding	CAQ58114	BX284604
WormBase	WBGene00004892	H21P03.3d	coding	CCE72098	BX284604
WormBase	WBGene00004892	H21P03.3b	coding	CAB54269	BX284604
WormBase	WBGene00004893	F53H8.4	coding	CCD67244	BX284606
WormBase	WBGene00004894	Y22D7AL.8c	coding	SBV53373	BX284603
WormBase	WBGene00004894	Y22D7AL.8a	coding	CCD73749	BX284603
WormBase	WBGene00004894	Y22D7AL.8e	coding	SBV53375	BX284603
WormBase	WBGene00004894	Y22D7AL.8d	coding	SBV53374	BX284603
WormBase	WBGene00004894	Y22D7AL.8b	coding	SBV53372	BX284603
WormBase	WBGene00004895	CC4.3	coding	CAB04014	BX284601
WormBase	WBGene00004896	Y49F6B.4	coding	CCD64715	BX284602
WormBase	WBGene00004897	T10H9.4	coding	CCD71211	BX284605
WormBase	WBGene00004898	F23H12.1	coding	CAA98946	BX284605
WormBase	WBGene00004899	C30A5.5	coding	CCD62654	BX284603
WormBase	WBGene00004900	W03G9.1	coding	CCD70125	BX284601
WormBase	WBGene00004901	F55H12.1	coding	CAB03142	BX284601
WormBase	WBGene00004902	T13B5.1	coding	CCD63487	BX284602
WormBase	WBGene00004903	Y46G5A.25	sequence	BX284602	
WormBase	WBGene00004904	Y46G5A.30	coding	CAB60372	BX284602
WormBase	WBGene00004905	M01G5.5	coding	CCD73021	BX284603
WormBase	WBGene00004906	ZK1010.9	coding	CAB04975	BX284603
WormBase	WBGene00004907	ZK829.10	sequence	BX284604	
WormBase	WBGene00004908	C49C3.1	coding	CAB05153	BX284604
WormBase	WBGene00004909	Y32F6A.2	coding	CAA16307	BX284605
WormBase	WBGene00004910	T03F7.1	coding	CAA98519	BX284605
WormBase	WBGene00004911	T25B6.7	coding	CCD65393	BX284606
WormBase	WBGene00004912	T08A9.3	coding	CCD63516	BX284606
WormBase	WBGene00004913	Y38C1BA.2b	coding	CCD72728	BX284604
WormBase	WBGene00004913	Y38C1BA.2a	coding	CCD72727	BX284604
WormBase	WBGene00004914	Y116A8C.42	coding	CAB55132	BX284604
WormBase	WBGene00004915	W08E3.1	coding	CAB07132	BX284601
WormBase	WBGene00004916	T28D9.10b	coding	CCU83317	BX284602
WormBase	WBGene00004916	T28D9.10a	coding	CCD72707	BX284602
WormBase	WBGene00004917	C52E4.3	coding	CAB01413	BX284605
WormBase	WBGene00004918	ZK652.1	coding	CCD62546	BX284603
WormBase	WBGene00004919	Y49E10.15	coding	CAB11551	BX284603
WormBase	WBGene00004920	Y71F9B.4	coding	CCD70411	BX284601
WormBase	WBGene00004921	F31E8.2b	coding	CCD62853	BX284602
WormBase	WBGene00004921	F31E8.2a	coding	CCD62852	BX284602
WormBase	WBGene00004922	F42G9.7	coding	CCO25912	BX284603
WormBase	WBGene00004923	Y75B7AL.3	coding	CCD69562	BX284605
WormBase	WBGene00004924	T23H2.2	coding	CCD70771	BX284601
WormBase	WBGene00004925	R12A1.2b	coding	CTQ86873	BX284605
WormBase	WBGene00004925	R12A1.2c	coding	CTQ86874	BX284605
WormBase	WBGene00004925	R12A1.2a	coding	CCD68891	BX284605
WormBase	WBGene00004925	R12A1.2d	coding	CTQ86875	BX284605
WormBase	WBGene00004926	C08G5.4c	coding	CUV67061	BX284602
WormBase	WBGene00004926	C08G5.4a	coding	CCD63745	BX284602
WormBase	WBGene00004926	C08G5.4b	coding	CCD63753	BX284602
WormBase	WBGene00004927	C05D9.1	coding	CCD63142	BX284606
WormBase	WBGene00004928	F41F3.2	coding	CCD71016	BX284605
WormBase	WBGene00004929	AC7.2c	coding	CDK13460	BX284604
WormBase	WBGene00004929	AC7.2d	coding	CDK13461	BX284604
WormBase	WBGene00004929	AC7.2a	coding	CCD61151	BX284604
WormBase	WBGene00004929	AC7.2b	coding	CCD61152	BX284604
WormBase	WBGene00004930	C15F1.7b	coding	CCD64618	BX284602
WormBase	WBGene00004930	C15F1.7a	coding	CCD64617	BX284602
WormBase	WBGene00004931	F10D11.1	coding	CAB02913	BX284601
WormBase	WBGene00004932	C08A9.1	coding	CCD63614	BX284606
WormBase	WBGene00004933	F55H2.1a	coding	CAB61015	BX284603
WormBase	WBGene00004933	F55H2.1b	coding	CAR97839	BX284603
WormBase	WBGene00004944	C15A11.3	coding	CAB01962	BX284601
WormBase	WBGene00004945	C50E10.4a	coding	CAM36334	BX284602
WormBase	WBGene00004945	C50E10.4b	coding	CCG28195	BX284602
WormBase	WBGene00004945	C50E10.4c	coding	CCG28196	BX284602
WormBase	WBGene00004946	Y71F9B.10e	coding	CDX47424	BX284601
WormBase	WBGene00004946	Y71F9B.10c	coding	CDX47422	BX284601
WormBase	WBGene00004946	Y71F9B.10d	coding	CDX47423	BX284601
WormBase	WBGene00004946	Y71F9B.10f	coding	CDX47425	BX284601
WormBase	WBGene00004946	Y71F9B.10b	coding	CCD70418	BX284601
WormBase	WBGene00004946	Y71F9B.10a	coding	CCD70417	BX284601
WormBase	WBGene00004947	T28F12.3	coding	CCD72268	BX284605
WormBase	WBGene00004949	K08A8.2a	coding	CCD62389	BX284606
WormBase	WBGene00004949	K08A8.2b	coding	CCD62390	BX284606
WormBase	WBGene00004950	F40E10.2	coding	CAA93665	BX284606
WormBase	WBGene00004951	K10B3.10a	coding	CCD64602	BX284606
WormBase	WBGene00004951	K10B3.10b	coding	CCD64607	BX284606
WormBase	WBGene00004952	Y34D9A.4	coding	CCD68051	BX284601
WormBase	WBGene00004953	F32H2.3	coding	CAB04243	BX284601
WormBase	WBGene00004954	H34C03.1	coding	CCD65006	BX284604
WormBase	WBGene00004955	F56A3.4	coding	CCD66432	BX284601
WormBase	WBGene00004958	ZK524.1	coding	CAA98145	BX284601
WormBase	WBGene00004959	Y110A7A.12	coding	CCD66203	BX284601
WormBase	WBGene00004960	Y66D12A.20	coding	CAC70138	BX284603
WormBase	WBGene00004962	F53G12.6	coding	CCD71705	BX284601
WormBase	WBGene00004963	C17D12.6a	coding	CAB60992	BX284601
WormBase	WBGene00004963	C17D12.6b	coding	CAQ76456	BX284601
WormBase	WBGene00004964	AC3.10	coding	CAI46554	BX284605
WormBase	WBGene00004965	F48C1.7	coding	CCD62474	BX284601
WormBase	WBGene00004966	T02E1.1	coding	CAB04665	BX284601
WormBase	WBGene00004969	F47G6.4c	coding	CDM63537	BX284601
WormBase	WBGene00004969	F47G6.4b	coding	CDM63536	BX284601
WormBase	WBGene00004969	F47G6.4a	coding	CCD70782	BX284601
WormBase	WBGene00004971	ZK617.3	coding	CAA98063	BX284604
WormBase	WBGene00004972	R10H10.2	coding	CAA94610	BX284604
WormBase	WBGene00004973	C06E7.6	coding	CCD63374	BX284604
WormBase	WBGene00004974	F25H8.7	coding	CAC35823	BX284604
WormBase	WBGene00004975	ZC404.3a	coding	CCD72490	BX284605
WormBase	WBGene00004975	ZC404.3b	coding	CCD72491	BX284605
WormBase	WBGene00004976	K01A11.4a	coding	CAA91343	BX284603
WormBase	WBGene00004976	K01A11.4b	coding	CCD31094	BX284603
WormBase	WBGene00004978	Y47G6A.10	coding	CCD72555	BX284601
WormBase	WBGene00004979	F42G8.11	coding	CCD61410	BX284604
WormBase	WBGene00004980	B0464.5c	coding	CAA79542	BX284603
WormBase	WBGene00004980	B0464.5a	coding	CAA79540	BX284603
WormBase	WBGene00004980	B0464.5b	coding	CAA79541	BX284603
WormBase	WBGene00004980	B0464.5d	coding	CCU83308	BX284603
WormBase	WBGene00004981	Y66H1B.4	coding	CCD69676	BX284604
WormBase	WBGene00004984	ZC404.8	coding	CCD72494	BX284605
WormBase	WBGene00004985	T05E11.4a	coding	CAA92974	BX284604
WormBase	WBGene00004985	T05E11.4b	coding	CDR32793	BX284604
WormBase	WBGene00004986	T07C4.4	coding	CAA82577	BX284603
WormBase	WBGene00004987	T08A9.12	coding	CCD63525	BX284606
WormBase	WBGene00004988	T08A9.7	coding	CCD63520	BX284606
WormBase	WBGene00004989	T08A9.8	coding	CCD63521	BX284606
WormBase	WBGene00004990	T08A9.9	coding	CCD63522	BX284606
WormBase	WBGene00004991	T08A9.10	coding	CCD63523	BX284606
WormBase	WBGene00004992	ZK616.9a	coding	CCD71115	BX284604
WormBase	WBGene00004992	ZK616.9b	coding	CDK13605	BX284604
WormBase	WBGene00004993	C28C12.5	coding	CCD64007	BX284604
WormBase	WBGene00004994	T25C12.2	coding	CAA91486	BX284606
WormBase	WBGene00004995	C28C12.7b	coding	CCD64009	BX284604
WormBase	WBGene00004995	C28C12.7a	coding	CCD64008	BX284604
WormBase	WBGene00004996	T25D10.3	coding	CCD72075	BX284602
WormBase	WBGene00004997	T22G5.7	coding	CAB03392	BX284605
WormBase	WBGene00004998	F08F1.6	coding	CCD69029	BX284606
WormBase	WBGene00004999	K09F5.3	coding	CCD67566	BX284606
WormBase	WBGene00005000	C48E7.10	coding	CCD64210	BX284601
WormBase	WBGene00005001	F32D8.9	coding	CAA98459	BX284605
WormBase	WBGene00005002	C54G6.5	coding	CCD68048	BX284601
WormBase	WBGene00005003	F27C8.4b	coding	CDR32742	BX284604
WormBase	WBGene00005003	F27C8.4a	coding	CAA92462	BX284604
WormBase	WBGene00005004	K04A8.9	coding	CCD68860	BX284605
WormBase	WBGene00005005	K04A8.8	coding	CCD68858	BX284605
WormBase	WBGene00005006	D1014.8	coding	CCD68316	BX284605
WormBase	WBGene00005007	C27B7.1b	coding	CAE46661	BX284604
WormBase	WBGene00005007	C27B7.1a	coding	CAA90979	BX284604
WormBase	WBGene00005008	C07A12.5b	coding	CCD63279	BX284606
WormBase	WBGene00005008	C07A12.5a	coding	CCD63278	BX284606
WormBase	WBGene00005009	C09H6.1b	coding	CAE45043	BX284601
WormBase	WBGene00005009	C09H6.1a	coding	CAB03868	BX284601
WormBase	WBGene00005010	Y40B1B.6	coding	CAA21604	BX284601
WormBase	WBGene00005011	F26F4.8	coding	CCD65763	BX284603
WormBase	WBGene00005012	F26F4.2	coding	CCD65750	BX284603
WormBase	WBGene00005013	F43G6.6	coding	CAA90395	BX284602
WormBase	WBGene00005014	F54C4.2	coding	CCD66087	BX284603
WormBase	WBGene00005015	K08E4.1	coding	CAA92685	BX284604
WormBase	WBGene00005016	B0491.2	coding	CAA90084	BX284602
WormBase	WBGene00005017	C01B12.1	coding	CCD61131	BX284602
WormBase	WBGene00005018	F23H12.4b	coding	CCE72140	BX284605
WormBase	WBGene00005018	F23H12.4a	coding	CAA98942	BX284605
WormBase	WBGene00005019	D2096.4b	coding	CDO41103	BX284604
WormBase	WBGene00005019	D2096.4a	coding	CCD68509	BX284604
WormBase	WBGene00005020	Y110A2AL.14	coding	CCD72980	BX284602
WormBase	WBGene00005021	R10E11.4	coding	CAA82350	BX284603
WormBase	WBGene00005022	F29F11.1	coding	CAA98269	BX284605
WormBase	WBGene00005023	T24D1.1c	coding	CTQ86378	BX284601
WormBase	WBGene00005023	T24D1.1a	coding	CAB03422	BX284601
WormBase	WBGene00005023	T24D1.1b	coding	CAE17977	BX284601
WormBase	WBGene00005024	Y50D4C.4b	coding	CTQ86978	BX284605
WormBase	WBGene00005024	Y50D4C.4c	coding	CTQ86979	BX284605
WormBase	WBGene00005024	Y50D4C.4a	coding	CCD72442	BX284605
WormBase	WBGene00005025	C52E12.3	coding	CCD64624	BX284602
WormBase	WBGene00005026	ZK1307.5	coding	CAA87436	BX284602
WormBase	WBGene00005027	AH6.4	coding	CAA88078	BX284602
WormBase	WBGene00005028	AH6.6	coding	CAA88084	BX284602
WormBase	WBGene00005029	AH6.7	coding	CAA88086	BX284602
WormBase	WBGene00005030	AH6.8	coding	CAA88079	BX284602
WormBase	WBGene00005031	AH6.9	sequence	BX284602	
WormBase	WBGene00005032	AH6.10	coding	CAA88083	BX284602
WormBase	WBGene00005033	AH6.11	coding	CAA88081	BX284602
WormBase	WBGene00005034	AH6.12	coding	CAA88085	BX284602
